epoch,train_loss,valid_loss,valid_accuracy,frame_accuracy
55,0.022862682739893597,0.3718903288245201,87.86181139122316,87.86181211471558
56,0.025380869085590046,0.33471447229385376,88.11858076563959,88.11858296394348
57,0.04264578688889742,0.3336580842733383,88.4453781512605,88.44537734985352
58,0.02140510951479276,0.24191226810216904,88.23529411764706,88.23529481887817
59,0.03219268098473549,0.31975388526916504,88.02521008403362,88.02521228790283
60,0.027142064025004704,0.24244723469018936,88.28197945845005,88.28197717666626
61,0.024201581875483196,0.22932668030261993,88.93557422969188,88.9355719089508
62,0.020575929433107376,0.2422686591744423,88.8422035480859,88.84220123291016
63,0.023331259687741596,0.30286504328250885,88.468720821662,88.46871852874756
64,0.026390740647912025,0.27454638481140137,88.98225957049486,88.98226022720337
65,0.02622664471467336,0.29594995081424713,88.4453781512605,88.44537734985352
66,0.032999586313962936,0.3368275612592697,87.51167133520075,87.51167058944702
67,0.032922580217321716,0.4404867887496948,88.4920634920635,88.49206566810608
68,0.030379696438709896,0.2750325947999954,88.21195144724557,88.21195363998413
69,0.038243960589170456,0.3623056709766388,88.65546218487395,88.65545988082886
70,0.020398989009360474,0.3492966443300247,88.21195144724557,88.21195363998413
71,0.02435806579887867,0.28000354021787643,84.24369747899159,84.24369692802429
72,0.03545024370153745,0.2828482538461685,85.66760037348273,85.66759824752808
73,0.03559329733252525,0.4436553567647934,84.593837535014,84.59383845329285
74,0.03460114449262619,0.42260849475860596,83.82352941176471,83.82353186607361
75,0.04160052600006262,0.46164487302303314,86.78804855275443,86.78804636001587
76,0.03269706045587858,0.30146627128124237,84.52380952380952,84.52380895614624
77,0.03288516898949941,0.36294126510620117,86.08776844070962,86.08776926994324
78,0.02765484464665254,0.38369856774806976,85.83099906629319,85.83099842071533
79,0.029735315591096878,0.22738440334796906,88.35200746965452,88.35200667381287
80,0.04522176583607992,0.29733648896217346,87.11484593837535,87.11484670639038
81,0.04741767545541128,0.34025420248508453,86.97478991596638,86.97478771209717
82,0.03749114212890466,0.3339122235774994,86.27450980392157,86.27451062202454
83,0.029345162212848663,0.381614625453949,83.4733893557423,83.47339034080505
84,0.046350762248039246,0.2892945259809494,84.593837535014,84.59383845329285
